username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Jossssy🧡,1101589757899894784,"Klamath Falls, OR",2023-01-19 19:51:22,made coffee like my suegra would make it and now I miss her,0,Twitter for iPhone,
gefen ☕️,2810672058,"Los Angeles, CA",2023-01-19 19:49:54,@turnerjoylynch same w this + coffee &lt;3,0,Twitter Web App,
Silvia,899459990183854080,"Los Angeles, CA",2023-01-19 19:45:14,I want iced coffee 😩,0,Twitter for iPhone,
FC New Era,1017632466977189888,"Los Angeles, CA",2023-01-19 19:44:28,@eyehatethou Too much coffee,0,Twitter for iPhone,
Tom Feeney,382261462,"Los Angeles, CA",2023-01-19 19:44:19,"@Teddy_Hane @leendaah_g @icedblackcoffe2 This one lady would come in once a week and be like “scolding hot coffee,… https://t.co/hH4aKyQfrl",0,Twitter for iPhone,
eraserfase,14904522,"Los Angeles, CA",2023-01-19 19:42:57,@flobama91 @SkiiMaskJordan Coffee first,0,Twitter Web App,
Eddie Spaghetti,1114763713,"Los Angeles, CA",2023-01-19 19:42:43,@megangailey Had a big coffee with an espresso shot and it got me ready for bed,0,Twitter for iPhone,
AC,39832841,LA,2023-01-19 19:42:24,"@SirSnapback_eth LOL everyday. I forget my coffee, reheat it in the microwave and forget it in there til the wife finds it. 😂",0,Twitter Web App,
Mieka Jay,2877384085,"Los Angeles, CA",2023-01-19 19:41:44,If I have wine 🍷 left over from last night I drink it with my coffee ☕️,0,Twitter for iPhone,
JoesLAAdventures,989320781799743488,"Los Angeles, CA",2023-01-19 19:40:19,"@adonlon71 @LilyBeanCoffee It’ll be worth it!
I’m still trying to figure out how to go visit so I can get one of th… https://t.co/WxEjsGAUvH",0,Twitter for iPhone,
marlene.,268011670,"South El Monte, CA",2023-01-19 19:36:35,I was really glitching at my lash appt bc of the coffee I drank.,0,Twitter for iPhone,
ikatz.eth | 90005.eth,1394562734998519809,"Los Angeles, CA",2023-01-19 19:25:34,@yungdoteth morning coffee cheers to that bro https://t.co/39SblAyb3O,0,Twitter for iPhone,
I am Wessel,19956718,"Los Angeles, CA",2023-01-19 19:21:40,"@EmpressTrash @cinemavision_ Got a piece called Natural State dropping tonight on Known Origin. 
.15eth reserve.

T… https://t.co/nl7xMoX7i8",8,Twitter for iPhone,
Squints,1434292939,"Los Angeles, CA",2023-01-19 19:19:52,@noturwaif00 You’re right I remember I had a lot of trouble getting it done on my Commodore 64 too. I just started… https://t.co/er5p45jKW2,0,Twitter for iPhone,
Donny Hathaway,755993304878059520,"Los Angeles, CA",2023-01-19 19:18:29,“Ain’t enough coffee in here to wet a fleas pussy”,0,Twitter for iPhone,
NewIdea💡,601512131,"Los Angeles, CA",2023-01-19 19:16:38,some of the finest women i ever seen be at that Hilltop Coffee + Kitchen off slauson &amp; overhill.,0,Twitter for iPhone,
jennifer.,24820257,"Hawthorne, CA",2023-01-19 19:16:14,Coffee date with motorcycle guy,0,Twitter for iPhone,
Valkyri,806026308668919808,"Los Angeles, CA",2023-01-19 19:15:40,Someone walked away with a great coffee machine at the auction,0,Twitter Web App,
"Angela Rynan Durrell, PRSA/ATAS/CSA",28820629,"Los Angeles, CA ",2023-01-19 19:15:33,"Writing four assignments heading pell-mell towards a Monday deadline, and two more just landed in my inbox. Glad I stocked up on coffee.",0,TweetDeck Web App,
Katie DeFeo,1129804232075427844,"Los Angeles, CA",2023-01-19 19:15:02,"Morning routine:

Wake up, pour some coffee, say my prayers, take a shower / brush my teeth, watch the Tavon Austin… https://t.co/tL0tev7bSG",0,Twitter Web App,
katie 🌸,1602495007516110848,"Los Angeles, CA",2023-01-19 19:14:44,@HBAcrypto yes i don’t drink coffee to begin with 😉,0,Twitter for iPhone,
em em,503438215,"Los Angeles, CA",2023-01-19 19:12:03,this photo being taken at my local coffee shop but i wasn’t there to witness it. a crime https://t.co/ERRrNygtWU,0,Twitter for iPhone,
Tiffany Stringer,440589671,"Los Angeles, CA",2023-01-19 19:11:06,"@ruelseclipse just matcha, oat milk &amp; simply syrup :-) i luv it (i also don’t drink coffee)",0,Twitter for iPhone,
bebecita,166661564,"Los Angeles, CA",2023-01-19 19:07:36,How do you guys drink black coffee?!? I can’t🥴,0,Twitter for iPhone,
Donny Hathaway,755993304878059520,"Los Angeles, CA",2023-01-19 19:01:47,"“A bitch can’t live a good life, wash her ass, and have a cup of coffee.”-the way I’m putting this phrase in my poc… https://t.co/m0e5OYDgzw",0,Twitter for iPhone,
Z. David Van Norman,487319678,"Los Angeles, CA",2023-01-19 18:59:15,@Death_Bow Absolutely a thing. My first roommate and I put our tv on a slightly busted coffee table and propped a b… https://t.co/hftS6nYELc,0,Twitter for iPhone,
vaxxed up shawty,150537855,LA,2023-01-19 18:55:36,I’ll never forget the way ppl attacked that lady who simply tweeted about enjoying a morning coffee with her husband. Very unhinged on here,1,Twitter for iPhone,
Timothy Boykin,979604652,Los Angeles Ca,2023-01-19 18:55:33,@latsondheimer Appreciate you sir - we need that coffee cake recipe 🤷🏾‍♂️😂❤️😉,0,Twitter for iPhone,
Phoenixfoundry KICKSTARTER LIVE!,1554383874829889536,"Los Angeles, CA",2023-01-19 18:53:16,"@ravenwritgames Drink coffee, roll dice?!? Yes please! Great to meet you!",0,Twitter for iPhone,
Elijah⚾️🤘🏽👀,1130906532235755522,"Los Angeles, CA",2023-01-19 18:53:07,Nothing like coffee and engineering shit🫡,0,Twitter for iPhone,
christinelu 🧋,7782442,Los Angeles ,2023-01-19 18:53:07,"🍳 8:30am @IP3Official breakfast meeting in Beverly Hills with @dmuslan, @IanUtile and @DeLaMuerte2020. 

Proud that… https://t.co/4HQoyFDUEb",1,Twitter for iPhone,
Nadia Andrade,1466854058296176642,"Los Angeles, CA",2023-01-19 18:52:10,"When it comes to decluttering, these rules are some of the major ones I go by:

1. If it doesn't have a home, you n… https://t.co/C0OCeZOuQB",0,Twitter for Android,
black gal mimi,30994765,LA,2023-01-19 18:51:29,@55mmbae as someone who only drank tea when i worked at a coffee shop…it grows on you! def an acquired taste + caffeine dependency :)))),0,Twitter for iPhone,
Richard Liberman,30049880,"Los Angeles, CA",2023-01-19 18:50:23,"@jrteft1919 Sniff sniff I'll take cream with my 🍑""coffee"" after I finish sniffing.",0,Twitter for Android,
mimi 🫀,288522961,South Central ,2023-01-19 18:49:14,It’s been a min that I haven’t wake + bake while having coffee 🥹,0,Twitter for iPhone,
mickeyhelmel,1320924613048561665,"Hollywood, Ca",2023-01-19 18:44:58,"The expenditure of $118bi💵
is double what ‘the Russians ‘
spend in an entire ‘fiscal’ year. It’s the drip coffee me… https://t.co/eVC1kcKF2t",1,Twitter for iPhone,
mimi 🫀,288522961,South Central ,2023-01-19 18:44:07,"this, some coffee and a blunt  https://t.co/NSg8islZcj",0,Twitter for iPhone,
Carlos Hernandez,1555299163641851906,"Los Angeles, CA",2023-01-19 18:40:02,"This list will keep you on track with maintaining your home and living your life in it! Set a timer for 15 minutes,… https://t.co/x59Sy4npSj",0,Curated Social,
Chelsea Monet,1271216156402040832,"Los Angeles, CA",2023-01-19 18:38:55,Working on not having coffee till after im fully awake . I’m walking home from my morning walk &amp; finna sprint to this cup of coffee 😂,0,Twitter for iPhone,
Joe Lamb,325933222,"Los Angeles, CA",2023-01-19 18:38:06,When did iced coffee become the caffeine equivalent of smoking a dab??,0,Twitter for iPhone,
liz,16541331,"West Hollywood, CA",2023-01-19 18:37:29,@TheKathbean The heat is on in our apartment and I actually got a hot coffee this morning. LA blasphemy.,0,Twitter for iPhone,
Bebecita💙,22753399,"Los Angeles, CA",2023-01-19 18:36:14,@g_equihuaaa But I love this for you Tocaya. 💕✨ I hope he got you coffee today too,0,Twitter for iPhone,
Bucky Sinister,216848741,"Los Angeles, CA",2023-01-19 18:34:05,@Death_Bow Industrial cable spool as coffee table,0,Twitter for iPhone,
Laura Cristina Ortiz (she/her/ella),778479192,NYC & LA,2023-01-19 18:33:04,"@megabethbob Bagel assortment, manchego, blueberry coated goat cheese, fig and olive crackers, coffee, peach Bellin… https://t.co/8jLWYFEPyQ",0,Twitter for iPhone,
mel 🇲🇽,1208069075756179456,"Los Angeles, CA",2023-01-19 18:32:12,jasmine has had 3 cups of coffee and it’s not even 11,0,Twitter for iPhone,
leslie wintner 🎨,24985937,"Los Angeles, CA",2023-01-19 18:31:47,@jessicahische Better coffee to go…,0,Twitter Web App,
Raven,1595939172593934337,"Los Angeles, CA ",2023-01-19 18:30:10,"@p8stie I feel both reassured AND insulted by this. I'm pansexual, but I also enjoy coffee/wine dates...",0,Twitter Web App,
ARBO,20957390,"Los Angeles, CA",2023-01-19 18:29:41,Today I had my first sip of iced coffee in 19 days and let me tell you the rush it gave me 🥴,0,Twitter for iPhone,
BADGUY🖕🏾,233350673,"Los Angeles, CA",2023-01-19 18:28:22,Ok coffee runnn,0,Twitter for iPhone,
You betta change what comes out ya speakers 🏆,136332766,NnVA🚀BX🚀LA🚀,2023-01-19 18:25:09,"I really feel that lady bout the coffee, cuz if i take a HUGE life changing L, im like “ok lets redirect, how we fi… https://t.co/1IJ0GWrqvQ",0,Twitter for iPhone,
seb,1037975432455278592,"Los Angeles, CA",2023-01-19 18:23:17,"Jesusssss dude my tummy hurts so heckin bad and I haven’t even had my coffee yet 

Tum tums in for a rough day at the office",0,Twitter for iPhone,
Drew’s burner (Dr. Drew)⚡️,1453520450873552896,Staples Center,2023-01-19 18:21:37,"@SlapshotShibe @NickAdamsinUSA Yeah, just one who doesn’t drink coffee",0,Twitter for iPhone,
Caerie Houchins (Riot KarebearQn),1175590580539101185,"Los Angeles, CA",2023-01-19 18:21:25,@JonMartini79 @tomfromtheweb I've been sticking with decaf coffee flavored with Lakanto drinking chocolate. I know… https://t.co/F4po4wGxBT,0,Twitter Web App,
Juan Veloz,327600499,"Los Angeles, CA",2023-01-19 18:20:37,Yebba’s Tiny Desk playing in the background while I drink my coffee and send some emails. 😮‍💨🤝🏾🤎,9,Twitter for iPhone,
mariia rivera,2264004397,"South Gate, CA",2023-01-19 18:18:28,"A lady really told my co worker make sure she doesn’t make my coffee, be my guest. 🙊",0,Twitter for iPhone,
Erica Slade,1310981008334835712,📡los angeles🌎,2023-01-19 18:16:45,Watermelon mouthwash followed by black iced coffee is not advisable.,0,Twitter for iPhone,
Z-HOVAK,38952021,"Los Angeles, CA",2023-01-19 18:12:52,@elonmusk maybe selling all of  @Twitter coffee makers but here @zhovak studios coffee vibes are thriving with C1P… https://t.co/jQyzQmumkg,0,Twitter for iPhone,
Day Trading 10K to 1 Million,1447586701409349635,Los Angeles,2023-01-19 18:12:49,"@lnbitcoin @100trillionUSD @IvanOnTech  is having Coffee, no milk no sugar for you.",0,Twitter Web App,
Urth Caffe,3060164552,Los Angeles,2023-01-19 18:12:43,"National Coffee Break Day is tomorrow Jan. 20 – when you need a break from a workday, from studying or “just becaus… https://t.co/zoUtFg1HBT",0,Buffer,
Basis,1339904949858095107,"Los Angeles, CA",2023-01-19 18:12:17,"What bev gets you out of bed in the morning? Coffee? Salty room temperature water? Mate? Mushroom matcha?

Dunno ab… https://t.co/qcmzg4xodn",1,Twitter for iPhone,
Tara Jean O'Brien,335416659,"Los Angeles, CA",2023-01-19 18:12:00,"My first humor book, published by Vulpine Press is out Feb 7th! I hope you'll consider buying it. It goes great on… https://t.co/XoWcay7HJm",1,TweetDeck Web App,
Janet C.,33584378,"Los Angeles, CA",2023-01-19 18:11:50,@songbirdyla Oh it must be perfect coffee day because mine is delish! ☕️💖 It’s the little things…,0,Twitter for iPhone,
jessica,545284943,LA,2023-01-19 18:11:24,"Me, already running late: I think I have time for coffee",0,Twitter for iPhone,
⛧Sain⸸ Caske⸸⛧,1577717756253728768,"Los Angeles, CA",2023-01-19 18:08:29,@Bloodflaps It's only a matter of time before crypto q dude bring his own coffee grounds and cooks them over a fire.,0,Twitter for Android,
Hanttula™,15864768,"Los Angeles, CA",2023-01-19 18:05:07,"@jessicahische I'm a bit surprised that there isn't a third option of ""expand my own workshop/storefront plan to in… https://t.co/j2XhouhETv",0,Twitter Web App,
LewisLace,520686854,"Los Angeles, CA",2023-01-19 18:03:18,My adult contemporary album that is gonna get 3-5 plays at the local coffee shop &gt;&gt; https://t.co/e1O77UutaT,0,Twitter for iPhone,
⚖️THEE Powerful Mel Ankoly 🇺🇦 #ForThePeople,813880878837268480,"Los Angeles, CA",2023-01-19 18:02:50,@ritual_coffee @ask_aubry Exactly. It can ruin someone's day if they had to choose between paying for someone's hug… https://t.co/ZY0w2kwX7T,0,Twitter Web App,
Mr. Aries,761421660754812928,"Los Angeles, CA",2023-01-19 18:02:27,This coffee is whoopin my ass right now. Just call me bubble guts 😖😖😖,0,Twitter for iPhone,
Post Apocalyptic Show,3180144985,"Los Angeles, CA",2023-01-19 18:02:25,"@ecossefilmmaker I read this as you just watched your first feature film ever as if you never seen a movie before,… https://t.co/7ngjsEPIK3",0,Twitter Web App,
Angela,56679274,Los angeles,2023-01-19 18:01:30,Coffee or tea☕️🍵 https://t.co/ZF1fnc3NeJ,0,Twitter Web App,
Barry,53573853,"Los Angeles, CA",2023-01-19 18:01:08,Coffee or tea☕️🍵 https://t.co/0xhz8VA6vT,0,Twitter Web App,
Andrew Curry,17204919,"Los Angeles, CA",2023-01-19 18:00:51,@alliharvard This one makes the best cup of coffee at home I’ve ever had. It’s worth the cost and has no extra feat… https://t.co/PAs2yK79pV,0,Twitter for iPhone,
Dayton (ReddX),22613418,"Burbank, CA",2023-01-19 17:55:07,"📣 New Podcast! ""ReddX's Full Saga of Hackerman Kirk: Hey m'ladies!! Anything you can do, Kirk can do better!"" on… https://t.co/6kVft21Awf",0,Spreaker,
HellAphonic Radio Network,1490555224204840962,"West Hollywood, CA",2023-01-19 17:53:45,4 Coffee to go,0,Radio.co now playing,
Riah❤️‍🔥,1528599423290204160,,2023-01-19 17:51:55,I had no coffee or breakfast this morning. I just wanna be fed already 🥺,0,Twitter for iPhone,
paulcarrohorror,1108973633496473601,"Santa Monica, CA",2023-01-19 17:50:29,"For those who like their coffee dark and their stories darker!
https://t.co/HDXrspSrH4?

#zombieapocalypse… https://t.co/L2FpAKhfO3",0,Twitter for iPhone,
William,836710485005234176,Whittier CA,2023-01-19 17:45:31,"@robingatorgirl Impressive skills indeed but….I can do that after my coffee and tea in the morning ☕️💪😁
Have a great day  Robin 😊🫶",0,Twitter for iPhone,
YooNathalie,100156000,"Los Angeles, CA",2023-01-19 17:45:19,woke up early just to have coffee and bread with my amiga @miss_stephhh,1,Twitter for iPhone,
Jason Carlin,22453,"Los Angeles, CA",2023-01-19 17:43:59,"Just had a great FB Marketplace experience. 

Someone selling a new guitar was very forthcoming when i asked if the… https://t.co/yMBhrCbcQC",0,Twitter for iPhone,
Herbert Mann,615687834,"Glendale, California",2023-01-19 17:41:31,"They already did a pretend raid on Biden, wherein the investigators sat around playing cards and drinking coffee an… https://t.co/avbNG8NQYK",0,Twitter Web App,
Alicia,2296575330,"Los Angeles, CA",2023-01-19 17:40:25,Camille got me addicted to Philz coffee 😩😋,0,Twitter for iPhone,
Marc Malkin,17526930,Los Angeles,2023-01-19 17:36:08,"Literally, just spit coffee all over my desk! https://t.co/5UGjPedO1r",0,Twitter for iPhone,
GoldenKnight,155833724,"Los Angeles, CA",2023-01-19 17:35:38,Just let me order my iced coffee &amp; let me be on my way without all the extra talk,1,Twitter for iPhone,
Thomas B. Harvey,901440067100712961,DC + LA,2023-01-19 17:35:32,Great work by @LACANetwork &amp; @stoplapdspying. “Coffee with a cop” is #copaganda paid for by business owners (and ta… https://t.co/pI6V4LaxiN,12,Twitter for iPhone,
Insomniac / Exchange /Academy / Time / CarGeeks /,131302225,Los Angeles,2023-01-19 17:34:11,@xxBRUNCATExx I'm not a morning person. So I have to drink coffee to function.,0,Twitter for Android,
MediaBlotter,14858053,"Los Angeles, CA",2023-01-19 17:33:09,Seattle's first Artificial Intelligence barista goes by the name of Jarvis and is clocking a perpetual shift at Art… https://t.co/LmW8Ntkjex,0,Twitter Web App,
The SpAzArDoUs,310666651,"Los Angeles, CA",2023-01-19 17:32:01,LIVE: More Final Fantasy! The OG NES one! Today we get a mofo CANOE!!! We have 1 orb lit lets try to get another or… https://t.co/s0NyKcwdTI,0,Twitter Web App,
Tim Woodman ProVillain,38483768,"Los Angeles, CA, USA",2023-01-19 17:30:44,Barely able to keep from spilling coffee all over myself staring at my gorgeous Sweetie doing her #MorningYoga ohmy… https://t.co/nj1NGYpfTV,0,Twitter for Android,
Vic,1282047192,"Los Angeles, CA",2023-01-19 17:30:11,"Drinking my coffee black these days, so everyone knows I’m better than them",0,Twitter for iPhone,
Skele💀🔺,1450517514,"Los Angeles, CA",2023-01-19 17:28:54,@xxBRUNCATExx Cant live before my coffee,0,Twitter for iPhone,
maîtresse x madeline,25661510,"Los Angeles, CA",2023-01-19 17:27:34,@HellskateMovie @markfielding99 @julian_flores @culture3xyz @s_bingeable @Film3Squad Pillar* Stephen is not a pilar… https://t.co/hIFVd7kenX,0,Twitter for iPhone,
Ashton Faydenko,1049680692873842693,"Los Angeles, CA",2023-01-19 17:27:00,@antonin_terrien Looking snazzy! Did you use markers on the chord changes of the track in Wwise? Or some other kind… https://t.co/oBeBs0lbDQ,0,Twitter Web App,
Sensual Shoe Btq,3310169689,"Los Angeles, CA",2023-01-19 17:25:43,Check out this listing I just added to my #Poshmark closet: Hayden Plus Coffee Stripe Wide Leg Drwastring Waistline… https://t.co/zBwVs8Lneu,0,Poshmark,
Ain’t Shit Manny,1459397489631453184,"Los Angeles, CA",2023-01-19 17:25:00,Finna send this bitch money for coffee,0,Twitter for iPhone,
peruvian princess ❥,604240433,cali baby ,2023-01-19 17:24:35,Today is one of those days I really want coffee 😫 I’m tired tired,0,Twitter for iPhone,
Rabi Abonour,16397555,East Hollywood,2023-01-19 17:22:48,@MythicalChef I was taking a sip of coffee when I saw it and almost did an actual spit take,0,Twitter for iPhone,
The World Ranking,1588069292540583937,"Los Angeles, CA",2023-01-19 17:18:10,"@UberFacts Coffee Consumption by Amount and Age Group in the US 🇺🇸:

Cups/day:
1 Cup/day: 25%
2 Cups/day: 29%
3 Cup… https://t.co/2NC5Xd4ffz",2,Twitter Web App,
violetobjects.eth 🔮,3267631525,"Los Angeles, CA",2023-01-19 17:17:11,"@delta_sauce Barelyyyy made it! Whew haha got my adrenaline going, who needs coffee when you get a delta sauce drop!!! 😁💜",0,Twitter for iPhone,
aka Styles Bitchley 🇺🇸🤌🏼🦅,1539281101436227584,"Los Angeles, CA",2023-01-19 17:15:59,@cold_lil_heartt wish i had that coffee mug !,0,Twitter for iPhone,
Angelfan,1385778476,"California, USA",2023-01-19 17:15:39,@coffee_anytime Almost famous,0,Twitter for Android,
Megan,1475675350558330889,Los Angeles,2023-01-19 17:14:44,"@growing_daniel Daniel, I’m on my first cup of coffee still 😂",0,Twitter for iPhone,
JoesLAAdventures,989320781799743488,"Los Angeles, CA",2023-01-19 17:13:52,"It doesn’t get any better than this!!!☕️
Beautiful sunny LA day 🌞
After fasting for 12 hours and NO COFFEE this mor… https://t.co/nFjBwznVr2",0,Twitter for iPhone,
Tytan.ETH,1463217036,"Los Angeles, CA",2023-01-19 17:13:43,@Kristen_Colwell Gm Coffee 🙌,0,Twitter Web App,
Jocelyn Palmer,357320430,"Los Angeles, CA",2023-01-19 17:13:40,"Ah, good, we're not pining for the fjords just yet. 

  Last night: A minimum of shenanigans, for which I was thank… https://t.co/T7bvAlRnhu",0,Twitter Web App,
Kenny not jungkook,261626271,Los Angeles,2023-01-19 17:12:40,@KahliefAdams It works better than a cup of coffee,0,Twitter for iPhone,
G,23871364,"Los Angeles, CA",2023-01-19 17:12:38,@bholiday Other than Bulletproof Coffee in the morning because I love coffee. I was able to lower my A1c from 10.2… https://t.co/QlxzvKQ4SD,0,Twitter for Android,
Tracey ❤,55034187,"somewhere, LA",2023-01-19 17:12:12,Girl messing with my manager and that coffee my stomach in shambles! Wtf 😭,0,Twitter for iPhone,
AaronSmarter,1299176038572855297,"Compton, CA",2023-01-19 17:11:00,"@mspeacherino It's okay, I'll drink all the coffee for you today",0,Twitter Web App,
Lie-Shuh,1086385646933954560,"Los Angeles, CA",2023-01-19 17:10:03,But the coffee I just got from Dutch bros was worth the drive 🫣,0,Twitter for iPhone,
tramseye,1061044088017891328,"Los Angeles, CA",2023-01-19 17:06:47,"Coffee, cream, and quartz crystals please! 🔮🌠💫 https://t.co/5eah8Dk4GG",0,FPTraffic,
Morgan Polikoff,14987755,"Los Angeles, CA",2023-01-19 17:04:45,@delta_dc Wait now I'm curious. I assume mostly misspellings? Coffee?,0,TweetDeck,
Lacey Trejo,111201221,"Los Angeles, CA ",2023-01-19 17:04:13,@PRisUs @P_Hendrickson *haven’t ! Need more coffee lol,0,Twitter for iPhone,
mandy hoskinson - now hiring,820039154,Los Angeles,2023-01-19 17:03:09,@nicoleliketweet @madswithcurls There's a billion other reasons that will probably come to mind post-coffee,0,Twitter Web App,
Francisco H.,1351607279846518785,"Los Angeles, CA",2023-01-19 16:58:38,"@LindseyPHorvath @KateCagle @SpecNews1SoCal It shouldn’t be easier for hogs to get free coffee and donuts, than som… https://t.co/AsQvkkXwe2",0,Twitter for iPhone,
Mr. Salma Hayek,455356349,"Compton, CA",2023-01-19 16:57:17,"@coffee_anytime I like 3 through 5. But if I had to narrow it down, number 4",0,Twitter for iPhone,
#WhatWeWatch,925109877550305280,"Los Angeles, CA",2023-01-19 16:53:30,Keep coffee away from me!!!,1,Twitter for iPhone,
#WhatWeWatch,925109877550305280,"Los Angeles, CA",2023-01-19 16:51:53,I get on the east coast and start acting different but this is truly awful! I only drank the coffee bc my sleep is… https://t.co/E0wQGk7ARt,0,Twitter for iPhone,
Christian Pichardo,1445990097766137857,"Los Angeles, CA",2023-01-19 16:50:10,Coffee time,0,Twitter for iPhone,
nat-nat,826530637255319554,"Los Angeles, CA",2023-01-19 16:48:59,I found the cutest coffee shop by my job and now my ass always pulls up w/ my iced coffee &amp; avocado toast 😂😂😎,0,Twitter for iPhone,
@itssherifield,1293782945887473664,"Los Angeles, CA",2023-01-19 16:48:39,@Brock_Teee What about frozen coffee beans,0,Twitter for iPhone,
ZeroDarkTony,1304862344212742144,"Los Angeles, CA",2023-01-19 16:48:31,@SlaughteringIt @unrealcrocko When will @TheQuartering answer questions about his toxic coffee?,0,Twitter for iPhone,
Scotty P's Big Mug Coffee,929161279280857088,"Los Angeles, CA",2023-01-19 16:48:30,"🍒CHOCOLATE COVERED CHERRIES!🍒

“I used it to make iced coffee in the mornings &amp; it just started my day off perfectl… https://t.co/J5wgdEpxis",2,Twitter for iPhone,
loganjamess,301218818,"Los Angeles, CA",2023-01-19 16:48:11,"Hate when the coffee is too good and the cup is too small 😫😫

GM fam 🪬",0,Twitter for iPhone,
Alex,3236321881,"Santa Monica, CA",2023-01-19 16:47:43,What up Twitter fam getting my coffee before I do some work and watch some something on tv enjoy your day much love,0,Twitter for Android,
#WhatWeWatch,925109877550305280,"Los Angeles, CA",2023-01-19 16:46:43,I drank some coffee today. Still not quite sure how people do this every day??!! I feel very alert but also terribl… https://t.co/92VCoiBwij,2,Twitter for iPhone,
Drew’s burner (Dr. Drew)⚡️,1453520450873552896,Staples Center,2023-01-19 16:44:47,@NickAdamsinUSA Bruh who drinks coffee 💀,0,Twitter for iPhone,
🐞,2970903816,"Los Angeles, CA",2023-01-19 16:43:26,@yadiracuin I said what I said😭 COFFEE BREFFFF! Like when your teacher bends down to hear you better and you smell… https://t.co/iH0EspgRpH,0,Twitter for iPhone,
"""NO substitutions at Hawthorne""",1453846121135034371,Los Angeles,2023-01-19 16:43:01,😂🤣😂 Don’t Drop the coffee! “Guess I’ll just pick the top!” 😂 https://t.co/G3Bd3G88Uf,0,Twitter for iPhone,
Lolis🫘,745298147061047296,"Los Angeles, CA",2023-01-19 16:41:24,"Having coffee just by itself without pan dulce, a donut, a quesadilla, idk a fucken saltine cracker ATLEAST!

Yeah… https://t.co/DBatQbIo9N",0,Twitter for iPhone,
Carlos,880260309440536577,Los Angeles ☀️,2023-01-19 16:39:43,"Good morning ! Grab some coffee, Oreos, and let’s start this Thursday 👏",0,Twitter for iPhone,
Koko,1268934316668497920,"Los Angeles, CA",2023-01-19 16:39:14,"@adoseofmars Water, coffee, champurrado on a cold winter day",0,Twitter for iPhone,
allison harvard burke,41671777,"Los Angeles, CA",2023-01-19 16:36:36,Does anyone have a simple coffee machine/maker they recommend?,0,Twitter for iPhone,
☁︎ 𓅓 ☁︎,1606812656975110145,"Los Angeles, CA",2023-01-19 16:34:46,@mxrk4l You need coffee first if anything,0,Twitter for iPhone,
Whitney | Socials Strategy,34649339,"Los Angeles, CA",2023-01-19 16:30:02,"My coffee spilled, but it didn’t spill on *me* .. a win is a win 😁",1,Twitter for iPhone,
Shuttlepod Show,1485633740403527686,"Los Angeles, CA",2023-01-19 16:30:01,@colorwithwonder Yep. We think you’re the best. You’re welcome here for coffee (or even that dreadful Tea thing you… https://t.co/nwrYpnnp9v,1,Twitter for iPhone,
Rob Sheppe,15367030,"Burbank, CA",2023-01-19 16:27:31,Parked outside the coffee shop and I have questions. 😀 https://t.co/HqtlkTZv2Y,0,Twitter for iPhone,
Alissa,1280040836198068225,"Los Angeles, CA",2023-01-19 16:24:27,My co worker surprised me with coffee today 😭,0,Twitter for iPhone,
tommy,2519253769,"Malibu, CA",2023-01-19 16:24:24,"This bullet coffee sequence gets me feeling dangerous in the am

Few https://t.co/vT5SHevzVr",0,Twitter for iPhone,
V. 🦋,200200446,"Compton, CA",2023-01-19 16:22:16,When they randomly send money for coffee and breakfast 🥺🤍,0,Twitter for iPhone,
jaquelyn🦋,945543114835423232,"Los Angeles, CA",2023-01-19 16:20:53,tbfh coffee runs are very important ☝🏼,0,Twitter for iPhone,
Erin Steeby,62622074,"Los Angeles, CA",2023-01-19 16:17:08,May the power of coffee be with me today,2,Twitter for Android,
SteveEveLibertineDream,1357790048062763009,Los Angeles,2023-01-19 16:15:19,@HillcrestCardCo @thomaslhorrocks I drink coffee. I have ADHD. That coffee is going on that white shirt. I could be… https://t.co/EFuZRV757N,0,Twitter Web App,
Carol,37273863,Los Angeles,2023-01-19 16:15:08,Day 3: they brought in an actual coffee truck lol https://t.co/ZIwBw3I5QJ,0,Twitter for iPhone,
✨,1269098725328031745,LA,2023-01-19 16:14:57,Waking up 8 am to hop on international calls ….are the worst with no coffee. Have to think already at 8 a.m?,0,Twitter for iPhone,
Emily,115559921,"Los Angeles, CA",2023-01-19 16:14:00,45 degrees perfect iced coffee weather,0,Twitter for iPhone,
Josie San,1435040631563374594,"Los Angeles, CA ",2023-01-19 16:13:21,you can turn beans into coffee but not white claw into anything more than a one night stand.,0,Twitter Web App,
Alex Kwon,1176051260,"Los Angeles, CA",2023-01-19 16:13:14,"@0xSwan coffee is just a booster for me so roi wise stabux is good for me haha

ironically i dont like the taste of it",0,Twitter for iPhone,
The Finance Father | Ben Rush,1549811127290187776,"Los Angeles, CA",2023-01-19 16:13:01,"Tip 1 -- Grab coffee with MORE people:

Chat with mentors, retirees who had desired roles, and colleagues in differ… https://t.co/ViUpfuToeS",0,Buffer,
ZeroDarkTony,1304862344212742144,"Los Angeles, CA",2023-01-19 16:07:37,@TheQuartering Are you still selling toxic coffee?,0,Twitter for iPhone,
Sonji 💎,4742588341,Los Angeles,2023-01-19 16:07:36,@HBAcrypto I’ve chosen to embrace my coffee addiction. it’s part of who I am. 50 eth is not enough for me to give up my identity.,0,Twitter for iPhone,
paris,1278290533564116992,"Los Angeles, CA",2023-01-19 16:04:51,"i really thought i banished my ex from my subconscious, and that lanky man with not a drop of melanin had a entire… https://t.co/cEwbPjzBQh",0,Twitter for iPhone,
